dex	species	form	gender	palette	idle_atlas	walk_atlas	runtime_strip	id	columns_idle	duration_idle	columns_walk	duration_walk	cell_width	cell_height	left	top	right	bottom	anchor_x	anchor_y	reference_height	runtime_content_width	runtime_content_height	idle_sha256	walk_sha256	runtime_sha256	source_receipt	status
124	jynx	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-124__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-124__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-124__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0124_00:00:none:shiny	8	2	8	1.933333396911621	256	256	17	49	239	217	128	201.3392128444535	160	15	16	2df8d5c52743ff96ea4160da1a9b5be58773a3a8e461e77b262d5df2218f87ac	d5426f04d86972ab5693a109abce4098a1eaf6cb48048999067c18695497d259	064c8cdaded5277deaa4b66e4eb814c8499a156d8af735c16dd498ebe8aaa8f8	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-124__form-00__gender-none__palette-shiny__admission.json	verified-render
125	electabuzz	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-125__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-125__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-125__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0125_00:00:none:normal	8	1.3333333730697632	8	1.1666667461395264	256	256	17	44	239	217	128	207.87867652473983	163	15	15	71ea3e57f23992db2b3c4d0ec06b04618d2b5863b6584428a4f7d205165ba491	8b358ef012ee7b1474ef35788998b242465ebbbe24f148b286663f6afe66592e	5e2945cfed6661ea78709da526f8d9d8e0094a33fbf31e44041ad20f0d47f643	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-125__form-00__gender-none__palette-normal__admission.json	verified-render
125	electabuzz	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-125__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-125__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-125__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0125_00:00:none:shiny	8	1.3333333730697632	8	1.1666667461395264	256	256	17	44	239	217	128	207.87867652473983	163	15	15	a162f633748e5c07cadc6facc032e1a7490f2ece5edfbc8c2209a313a427c03c	3f817e7ce1cba272eef66735460abf4f4a5ea84cda93d2109415075d9114736f	885eaeeafad2c3acd4353a6b813fcba7631acc85077b7511e5f317dd133dd69c	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-125__form-00__gender-none__palette-shiny__admission.json	verified-render
127	pinsir	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-127__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-127__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-127__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0127_00:00:none:normal	8	1.3333333730697632	8	1	256	256	17	36	239	226	128	213.27270249449373	183	15	16	fdd85d4902f4d7dfdd74281126473240a8e46378b924af44066d257dda39ad77	c3cea4b779e067f7c315768aeacfc160d6d0218ca82e78db9fcbdf97ccc59b64	ffce8071f3bdb1f88e42448e6035d483d75945177e22b26a4a305ad1e27dbf0e	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-127__form-00__gender-none__palette-normal__admission.json	verified-render
127	pinsir	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-127__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-127__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-127__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0127_00:00:none:shiny	8	1.3333333730697632	8	1	256	256	17	36	239	226	128	213.27270249449373	183	15	16	37a99a29b311752b11a74afc4cbc0b2654f29eac1ea4e6c62a2cf737f4c22ddf	60e71de2e483348a3a81f14bfdf1afd6fe11fe473ec717ea05538071bc99fbf2	e0a36497f63cb9fd3e362991692155a6c77925185acce253ef9d7baf80b0609e	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-127__form-00__gender-none__palette-shiny__admission.json	verified-render
129	magikarp	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-129__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-129__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-129__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0129_00:00:none:normal	8	1	8	0.9333333969116211	256	256	35	26	221	235	128	298.2767640894516	157	15	16	6f0f44d7d9dca38620ff982e7e95797170bd7b08c6891149b7a915d7844ce6f3	a57aa4139023aa7512e3b6be797fcacd804201163fa47dbec1664857f698d347	92f7ec0412c171debf310f8b58c110b32bc7679db7cc76ce4501c25b39eef95a	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-129__form-00__gender-none__palette-normal__admission.json	verified-render
129	magikarp	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-129__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-129__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-129__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0129_00:00:none:shiny	8	1	8	0.9333333969116211	256	256	35	26	221	235	128	298.2767640894516	157	15	16	0b841262924df054cea766852c6b6dee3678768dcbd810ea9928d04a8cd8c11f	1ff1da0b9ec125efe68c5eef4593c09bd61e65c35fa43dc00bb56eaf67daa86f	c95dcc3a1ebeb56bf77a3c2d20f3666b37706347b4cdda919d29d4440dad10b8	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-129__form-00__gender-none__palette-shiny__admission.json	verified-render
131	lapras	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-131__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-131__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-131__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0131_00:00:none:normal	8	3.000000238418579	8	2.1666667461395264	256	256	17	45	239	213	128	200.64827474310286	149	15	13	06c635ab6857218e4f16d6e87c5d9b80b88ed51c98e8b682e6d6eb00efdd24e3	0e109953cb894372e30cf71eb12effb1cae9717b03ad225a67b24fd73e22332b	d29d004709978c39905e26aad9c362992c83c0bbb9426131ed40943a33c4411e	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-131__form-00__gender-none__palette-normal__admission.json	verified-render
131	lapras	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-131__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-131__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-131__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0131_00:00:none:shiny	8	3.000000238418579	8	2.1666667461395264	256	256	17	45	239	213	128	200.64827474310286	149	15	13	59ffa72c19abfd3d63f3315b872f9bd95d45df8174061d57c0939f698987afda	1305da1130f2bafb1f46eaf0681668a733bb6c1832ec1e92d78c1d90308194db	7f3a5d82348a7d683fc38adc30f2d8c4ee12e96589e80428966b9e96b2933671	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-131__form-00__gender-none__palette-shiny__admission.json	verified-render
133	eevee	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-133__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-133__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-133__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0133_00:00:none:normal	8	0.8666667342185974	8	1	256	256	17	49	239	204	128	195.23106591144577	141	15	13	fdd6cd14fd20bac4c12608953a9df6645777a8bd5c8331f732a32ea15900a0eb	f61bc0795526c32b28e802ebb5c0678ae1a2aa64c5ed6afb1625c62f8658a76c	288f21c7ee16b8a0bb7abd464e7c5d4c0b5deb5ad3edb8a789b02eabc21a4f47	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-133__form-00__gender-none__palette-normal__admission.json	verified-render
133	eevee	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-133__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-133__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-133__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0133_00:00:none:shiny	8	0.8666667342185974	8	1	256	256	17	49	239	204	128	195.23106591144577	141	15	13	5b3d6373038eb266c09dec9be365d1d5e7b43304dd308346f3e8a54a6b68fb9b	7bd7aae3b8696cf5f7d4860581e251491aa4859bb531fb315ef868f270688417	b147a464dd75ba5d06010f161ca874ba43980053679c5c6e1e91310ad64b24aa	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-133__form-00__gender-none__palette-shiny__admission.json	verified-render
135	jolteon	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-135__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-135__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-135__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0135_00:00:none:normal	8	1.3333333730697632	8	0.8000000715255737	256	256	17	42	239	217	128	203.44736721935342	165	15	16	e5694a268f0f3de852a76ea6e46c1edea49140e31bc636a36629745169e4f878	65e26151f0ddb2ac4476a4f72a0b82b5a03144f8dfc1355e306eff6417619445	7ce1ba85f7f184ae172b89b082ceaac312227235c4bb9a7599f03aac50b57d4f	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-135__form-00__gender-none__palette-normal__admission.json	verified-render
135	jolteon	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-135__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-135__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-135__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0135_00:00:none:shiny	8	1.3333333730697632	8	0.8000000715255737	256	256	17	42	239	217	128	203.44736721935342	165	15	16	ff89fee3f9bd87a324d5a07eac70b58f6af6f4859eab25b2cff46754b0299ae8	7de0260f6499a83f63a7b71d4141311bbb7a292075ea089e9845b0474839bf69	200e00576ce9472c66c3a18a3c84a859a151ebac60305b2c107dad89dc5aec22	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-135__form-00__gender-none__palette-shiny__admission.json	verified-render
140	kabuto	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-140__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-140__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-140__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0140_00:00:none:normal	8	2	8	0.46666669845581055	256	256	17	40	239	217	128	207.45982345087035	149	15	11	8af9a25fe144a62b230271a7687d6b7222d5b5454de31d7c84e1f5b2543facb6	97f929bc6cbc3f26214e76f72cd1c5c59e24326acde33a059a08540189416cd7	26c92e8023b2c19e37e87dc32ce1b7cb8130c43bfdc4181b9de1461003a69cbc	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-140__form-00__gender-none__palette-normal__admission.json	verified-render
140	kabuto	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-140__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-140__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-140__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0140_00:00:none:shiny	8	2	8	0.46666669845581055	256	256	17	40	239	217	128	207.45982345087035	149	15	11	8714ebc0515472ea50e4f6bedebce1dbd0c7ca7f4ae7cca28a21c777cbe2fe00	805627d1c24457a6ade4e6d5825869b78a418b9da8ed1cc470fd68ccf47abc78	72f7e96d1ada96d013d12a9c71ff54c55b8da9a24c0b7dc12f7c365e5d849655	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-140__form-00__gender-none__palette-shiny__admission.json	verified-render
141	kabutops	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-141__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-141__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-141__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0141_00:00:none:normal	8	1.2000000476837158	8	1.3333333730697632	256	256	17	21	239	235	128	222.2877643342251	206	14	16	2e7e06d41bda2cd50713c2c79582a0f229ef7fa4d7036603b62c44010c22ff77	0cdf6937ea507ef2055db010ce6f999b86d9610b0e8c581035193e4ed9644d5e	ee376319f941ab17787f5104595b47588c4cc536e7ee8b6da20e9e9e7aa2b900	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-141__form-00__gender-none__palette-normal__admission.json	verified-render
141	kabutops	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-141__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-141__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-141__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0141_00:00:none:shiny	8	1.2000000476837158	8	1.3333333730697632	256	256	17	21	239	235	128	222.2877643342251	206	14	16	b04fac19a100d0ba691a5c2e9c0053a8fc7adfc6e39affadc423d9e8e0878474	42de1bcc9c3748ebf9a2f2c148136495344b7610f36961d174dd5212a878b693	f34daf0bd8a82db72209fbdf182fcc63d84c4cad49d4b62d72b8b57eda6c3644	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-141__form-00__gender-none__palette-shiny__admission.json	verified-render
143	snorlax	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-143__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-143__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-143__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0143_00:00:none:normal	8	2.500000238418579	8	2.500000238418579	256	256	17	33	239	228	128	215.940255993541	188	15	16	e18f52aea7668e5fddcea66bf533630fd71bdcd3bb60fea54636b9abfa634315	73c6fa1ea5c6e5d99baf80e1e1e4417ffc7d4f147eaadaabff635c4e701d847b	ac356c745876315f05506f63b154689c850f1a5351caba9597dc98f3152418da	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-143__form-00__gender-none__palette-normal__admission.json	verified-render
143	snorlax	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-143__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-143__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-143__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0143_00:00:none:shiny	8	2.500000238418579	8	2.500000238418579	256	256	17	33	239	228	128	215.940255993541	188	15	16	34902a302de1b2743f6ff72b874b932fea8a5063fbdf2fc2e1ba82c309e8b43e	0a7f2141547166a16277c491310fd38e06fe39716770cf20cb99c2d0adb7c13b	da9c4861dd0588891f6fce3dd0c3b364d049d7c1c4b85fd657a5773c960c6a1c	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-143__form-00__gender-none__palette-shiny__admission.json	verified-render
149	dragonite	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-149__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-149__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-149__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0149_00:00:none:normal	8	1.5000001192092896	8	0.8333333730697632	256	256	17	41	239	215	128	175.9250537528525	115	15	16	8f1ee6088180a15bf26b6e0c23b86a4a317438149eaac134b2d8278009ac13d4	dbf42efb4e3e04c4533f1dc9598204512b3c45cec5234293faf0064bc2a9c625	c8a27265d54f48235f5db8da585b45e91b85a26eb45b5a1e23de349d3c7a8c7d	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-149__form-00__gender-none__palette-normal__admission.json	verified-render
149	dragonite	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-149__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-149__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-149__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0149_00:00:none:shiny	8	1.5000001192092896	8	0.8333333730697632	256	256	17	41	239	215	128	175.9250537528525	115	15	16	90d034a566bca6a20b90f846802c850d95d29157edefcffe32826f2c8ee4d33c	4d1bae5768c2ceabf4d363aec0276abb6caea95182a7693a36831ae31c4158e3	b535ae8f49007ce9aa0a99b38c5c94ec0e56aaf43b39d5c4795c6ac9fd17fafd	assets/pokemon-animation-cards/rc31-kanto-101-151-source-audited-v4/dex-149__form-00__gender-none__palette-shiny__admission.json	verified-render
52	meowth	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-051-100-source-audited-v4/dex-052__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-051-100-source-audited-v4/dex-052__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-051-100-source-audited-v4/dex-052__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-reviewed-body-skin-v4:pm0052_00:00:none:normal	8	1.4000000953674316	8	1.033333420753479	256	256	21	24	235	232	128	222.5718629450204	192.6466299799575	13	16	09246c2fd09105c8f55fd9c1f80dbfc83a87e1b28a780d37357910bda968c99e	174183aa54d5c32c96a39cf398ca06101924646f19ac147cfaf7ac803c6fe472	a7562888920c713a8b033208bf1f0d85b43b8df10b70239c893ad0750c59a8cf	assets/pokemon-animation-cards/rc31-kanto-051-100-source-audited-v4/dex-052__form-00__gender-none__palette-normal__admission.json	verified-render
